PEGINTRON, anti retroviral agents, 7.1\tDrugs Metabolized by Cytochrome P-450,,,,,,,
Intelence, narcotic analgesics, 7 DRUG INTERACTIONS,,,,,,,
Intelence, phosphodiesterase inhibitors, 7 DRUG INTERACTIONS,,,,,,,
Intelence, sildenafil, 7 DRUG INTERACTIONS,,,,,,,
Intelence, vardenafil, 7 DRUG INTERACTIONS,,,,,,,
Intelence, tadalafil, 7 DRUG INTERACTIONS,,,,,,,
Intelence, platelet aggregation inhibitors, 7 DRUG INTERACTIONS,,,,,,,
Intelence, clopidogrel, 7 DRUG INTERACTIONS,,,,,,,
Jantoven, anticoagulants, 7.2 Drugs that Increase Bleeding Risk,,,,,,,
Jantoven, antiplatelet agents, 7.2 Drugs that Increase Bleeding Risk,,,,,,,
Jantoven, non steroidal anti inflammatory agents, 7.2 Drugs that Increase Bleeding Risk,,,,,,,
Jantoven, serotonin reuptake inhibitors, 7.2 Drugs that Increase Bleeding Risk,,,,,,,
lamotrigine, estrogen, 7. DRUG INTERACTIONS,,,,,,,
Allegra D-12 Hour, ketoconazole, Drug Interactions,,,,,,,
Lamotrigine, oral contraceptives, Drug Interactions,,,,,,,
Lamotrigine, aripiprazole, Drug Interactions,,,,,,,
Lamotrigine, atazanavir ritonavir, Drug Interactions,,,,,,,
Lamotrigine, bupropion, Drug Interactions,,,,,,,
Lamotrigine, metabolite, Drug Interactions,,,,,,,
Lamotrigine, felbamate, Drug Interactions,,,,,,,
Lamotrigine, gabapentin, Drug Interactions,,,,,,,
Lamotrigine, levetiracetam, Drug Interactions,,,,,,,
Lamotrigine, lithium, Drug Interactions,,,,,,,
Lamotrigine, lopinavir ritonavir, Drug Interactions,,,,,,,
Lamotrigine, olanzapine, Drug Interactions,,,,,,,
Lamotrigine, oxcarbazepine, Drug Interactions,,,,,,,
Lamotrigine, risperidone, Drug Interactions,,,,,,,
Lamotrigine, topiramate, Drug Interactions,,,,,,,
Lamotrigine, zonisamide, Drug Interactions,,,,,,,
Levothyroxine Sodium, clofibrate, Drug Interactions,,,,,,,
Levothyroxine Sodium, estrogen, Drug Interactions,,,,,,,
Levothyroxine Sodium, oral contraceptives, Drug Interactions,,,,,,,
Levothyroxine Sodium, methadone, Drug Interactions,,,,,,,
Levothyroxine Sodium, fluoro uracil, Drug Interactions,,,,,,,
Levothyroxine Sodium, mitotane, Drug Interactions,,,,,,,
Levothyroxine Sodium, tamoxifen, Drug Interactions,,,,,,,
Levothyroxine Sodium, beta adrenergic antagonists, Drug Interactions,,,,,,,
Levothyroxine Sodium, chloral hydrate, Drug Interactions,,,,,,,
Levothyroxine Sodium, diazepam, Drug Interactions,,,,,,,
Levothyroxine Sodium, ethionamide, Drug Interactions,,,,,,,
Levothyroxine Sodium, lovastatin, Drug Interactions,,,,,,,
Levothyroxine Sodium, mercaptopurine, Drug Interactions,,,,,,,
Levothyroxine Sodium, nitroprusside sodium, Drug Interactions,,,,,,,
Levothyroxine Sodium, para aminosalicylate, Drug Interactions,,,,,,,
Levothyroxine Sodium, resorcinol, Drug Interactions,,,,,,,
Levothyroxine Sodium, aluminium, Drug Interactions,,,,,,,
Levothyroxine Sodium, aluminum, Drug Interactions,,,,,,,
Levothyroxine Sodium, magnesium hydroxide simethicone, Drug Interactions,,,,,,,
Levothyroxine Sodium, bile acid sequestrants, Drug Interactions,,,,,,,
Levothyroxine Sodium, cholestyramine, Drug Interactions,,,,,,,
Levothyroxine Sodium, colestipol, Drug Interactions,,,,,,,
Levothyroxine Sodium, calcium sulfate, Drug Interactions,,,,,,,
Levothyroxine Sodium, carbonate, Drug Interactions,,,,,,,
Levothyroxine Sodium, cation exchange resins, Drug Interactions,,,,,,,
Levothyroxine Sodium, sucralfate, Drug Interactions,,,,,,,
VFEND, pharmaceutical drug, 7 DRUG INTERACTIONS,,,,,,,
VFEND, voriconazole, 7 DRUG INTERACTIONS,,,,,,,
VFEND, efavirenz, 7 DRUG INTERACTIONS,,,,,,,
VFEND, ritonavir, 7 DRUG INTERACTIONS,,,,,,,
VFEND, carbamazepine, 7 DRUG INTERACTIONS,,,,,,,
VFEND, carbamazepin, 7 DRUG INTERACTIONS,,,,,,,
VFEND, long acting barbiturates, 7 DRUG INTERACTIONS,,,,,,,
VFEND, phenytoin, 7 DRUG INTERACTIONS,,,,,,,
VFEND, oral contraceptives, 7 DRUG INTERACTIONS,,,,,,,
VFEND, fluconazole, 7 DRUG INTERACTIONS,,,,,,,
VFEND, hiv protease inhibitors, 7 DRUG INTERACTIONS,,,,,,,
VFEND, terfenadine, 7 DRUG INTERACTIONS,,,,,,,
VFEND, astemizole, 7 DRUG INTERACTIONS,,,,,,,
VFEND, cisapride, 7 DRUG INTERACTIONS,,,,,,,
VFEND, pimozide, 7 DRUG INTERACTIONS,,,,,,,
VFEND, quinidine, 7 DRUG INTERACTIONS,,,,,,,
VFEND, ergot alkaloids, 7 DRUG INTERACTIONS,,,,,,,
VFEND, methadone, 7 DRUG INTERACTIONS,,,,,,,
VFEND, fentanyl, 7 DRUG INTERACTIONS,,,,,,,
VFEND, alfentanil, 7 DRUG INTERACTIONS,,,,,,,
VFEND, oxycodone, 7 DRUG INTERACTIONS,,,,,,,
VFEND, ibuprofen, 7 DRUG INTERACTIONS,,,,,,,
VFEND, diclofenac, 7 DRUG INTERACTIONS,,,,,,,
VFEND, steroidal anti inflammatory drugs, 7 DRUG INTERACTIONS,,,,,,,
VFEND, tacrolimus, 7 DRUG INTERACTIONS,,,,,,,
VFEND, warfarin, 7 DRUG INTERACTIONS,,,,,,,
VFEND, omeprazole, 7 DRUG INTERACTIONS,,,,,,,
VFEND, benzodiazepines, 7 DRUG INTERACTIONS,,,,,,,
VFEND, statins, 7 DRUG INTERACTIONS,,,,,,,
VFEND, hmg coa reductase inhibitors, 7 DRUG INTERACTIONS,,,,,,,
VFEND, dihydropyridine calcium channel blocker, 7 DRUG INTERACTIONS,,,,,,,
VFEND, sulfonylurea, 7 DRUG INTERACTIONS,,,,,,,
VFEND, oral hypoglycemics, 7 DRUG INTERACTIONS,,,,,,,
VFEND, vinca alkaloids, 7 DRUG INTERACTIONS,,,,,,,
VFEND, everolimus, 7 DRUG INTERACTIONS,,,,,,,
Levothyroxine Sodium, magnesium hydroxide, Drug Interactions,,,,,,,
Banzel, aed, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, rufinamide, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, carbamazepine, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, carbamazepin, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, lamotrigine, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, phenobarbital, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, phenytoin, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, topiramate, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, primidone, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, benzodiazepines, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, banzel, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, agent, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Banzel, benzodiazepine, 7.1\xa0\xa0\xa0\xa0\xa0\tEffects of BANZEL on other AEDs,,,,,,,
Renvela, sevelamer, 7 DRUG INTERACTIONS,,,,,,,
Renvela, oral drugs, 7 DRUG INTERACTIONS,,,,,,,
Renvela, renvela, 7 DRUG INTERACTIONS,,,,,,,
ELIXOPHYLLIN, adenosine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, alcohol, Drug Interactions,,,,,,,
ELIXOPHYLLIN, allopurinol, Drug Interactions,,,,,,,
ELIXOPHYLLIN, glutethimide, Drug Interactions,,,,,,,
ELIXOPHYLLIN, carbamazepine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, carbamazepin, Drug Interactions,,,,,,,
ELIXOPHYLLIN, cimetidine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, ciprofloxacin, Drug Interactions,,,,,,,
ELIXOPHYLLIN, diazepam, Drug Interactions,,,,,,,
ELIXOPHYLLIN, disulfiram, Drug Interactions,,,,,,,
ELIXOPHYLLIN, enoxacin, Drug Interactions,,,,,,,
ELIXOPHYLLIN, ephedrine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, estrogen, Drug Interactions,,,,,,,
ELIXOPHYLLIN, flurazepam, Drug Interactions,,,,,,,
ELIXOPHYLLIN, fluvoxamine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, halothane, Drug Interactions,,,,,,,
ELIXOPHYLLIN, isoproterenol, Drug Interactions,,,,,,,
ELIXOPHYLLIN, ketamine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, lithium, Drug Interactions,,,,,,,
ELIXOPHYLLIN, lorazepam, Drug Interactions,,,,,,,
ELIXOPHYLLIN, methotrexate, Drug Interactions,,,,,,,
ELIXOPHYLLIN, mexiletine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, midazolam, Drug Interactions,,,,,,,
ELIXOPHYLLIN, moricizine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, pancuronium, Drug Interactions,,,,,,,
ELIXOPHYLLIN, pentoxifylline, Drug Interactions,,,,,,,
ELIXOPHYLLIN, phenobarbital, Drug Interactions,,,,,,,
ELIXOPHYLLIN, phenytoin, Drug Interactions,,,,,,,
ELIXOPHYLLIN, propafenone, Drug Interactions,,,,,,,
ELIXOPHYLLIN, propranolol, Drug Interactions,,,,,,,
ELIXOPHYLLIN, sulfinpyrazone, Drug Interactions,,,,,,,
ELIXOPHYLLIN, tacrine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, thiabendazole, Drug Interactions,,,,,,,
ELIXOPHYLLIN, ticlopidine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, verapamil, Drug Interactions,,,,,,,
ELIXOPHYLLIN, albuterol, Drug Interactions,,,,,,,
ELIXOPHYLLIN, atenolol, Drug Interactions,,,,,,,
ELIXOPHYLLIN, caffeine, Drug Interactions,,,,,,,
ELIXOPHYLLIN, dietary, Drug Interactions,,,,,,,
ELIXOPHYLLIN, co trimoxazole, Drug Interactions,,,,,,,
ELIXOPHYLLIN, diltiazem, Drug Interactions,,,,,,,
ELIXOPHYLLIN, enflurane, Drug Interactions,,,,,,,
ELIXOPHYLLIN, famotidine, Drug Interactions,,,,,,,
LEXIVA, amprenavir, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, antiviral agents, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, protease inhibitor, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, simeprevir, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, ritonavir, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, non nucleoside reverse transcriptase inhibitor, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, hiv protease inhibitor, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, hiv protease inhibitors, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, lopinavir, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, hiv integrase inhibitor, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, agent, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, antiarrhythmics, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, amiodarone, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, lidocaine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, quinidine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, anticoagulant, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, anti coagulant, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, warfarin, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, anticonvulsants, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, carbamazepine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, carbamazepin, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, phenobarbital, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, phenytoin, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, antidepressant, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, paroxetine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, trazodone, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, antifungals, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, itraconazole, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, colchicine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, antimycobacterial, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, antipsychotics, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, quetiapine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, benzodiazepines, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, alprazolam, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, clorazepate, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, diazepam, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, flurazepam, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, calcium channel blockers, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, diltiazem, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, felodipine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, nifedipine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, nicardipine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, nimodipine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, verapamil, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, amlodipine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, nisoldipine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, isradipine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, corticosteroid, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, dexamethasone, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, bosentan, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, cimetidine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, famotidine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, nizatidine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, hmg coa reductase inhibitors, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, tacrolimus, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, agonist, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, salmeterol, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, fluticasone, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, narcotic analgesic, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, methadone, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, oral contraceptives, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, sildenafil, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, tadalafil, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, vardenafil, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, proton pump inhibitors, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, lansoprazole, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, omeprazole, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, pantoprazole, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, rabeprazole, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, tricyclic antidepressants, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, amitriptyline, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, imipramine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEVO-T, dopamine agonists, Drug Interactions,,,,,,,
LEVO-T, aminoglutethimide, Drug Interactions,,,,,,,
LEVO-T, amiodarone, Drug Interactions,,,,,,,
LEVO-T, iodide, Drug Interactions,,,,,,,
LEVO-T, iodine, Drug Interactions,,,,,,,
LEVO-T, radiographic contrast agents, Drug Interactions,,,,,,,
LEVO-T, lithium, Drug Interactions,,,,,,,
LEVO-T, methimazole, Drug Interactions,,,,,,,
LEVO-T, propylthiouracil, Drug Interactions,,,,,,,
LEVO-T, contrast agents, Drug Interactions,,,,,,,
LEVO-T, antacids, Drug Interactions,,,,,,,
LEVO-T, calcium sulfate, Drug Interactions,,,,,,,
LEVO-T, aluminium, Drug Interactions,,,,,,,
LEVO-T, aluminum, Drug Interactions,,,,,,,
LEVO-T, magnesium hydroxide simethicone, Drug Interactions,,,,,,,
LEVO-T, bile acid sequestrants, Drug Interactions,,,,,,,
LEVO-T, cholestyramine, Drug Interactions,,,,,,,
LEVO-T, colestipol, Drug Interactions,,,,,,,
LEVO-T, carbonate, Drug Interactions,,,,,,,
LEVO-T, cation exchange resins, Drug Interactions,,,,,,,
LEVO-T, clofibrate, Drug Interactions,,,,,,,
LEVO-T, estrogen, Drug Interactions,,,,,,,
LEVO-T, oral contraceptives, Drug Interactions,,,,,,,
LEVO-T, heroin, Drug Interactions,,,,,,,
LEVO-T, methadone, Drug Interactions,,,,,,,
LEVO-T, fluoro uracil, Drug Interactions,,,,,,,
LEVO-T, furosemide, Drug Interactions,,,,,,,
LEVO-T, heparin, Drug Interactions,,,,,,,
LEVO-T, hydantoins, Drug Interactions,,,,,,,
LEVO-T, non steroidal anti inflammatory drugs, Drug Interactions,,,,,,,
LEVO-T, fenamates, Drug Interactions,,,,,,,
LEVO-T, carbamazepine, Drug Interactions,,,,,,,
LEVO-T, carbamazepin, Drug Interactions,,,,,,,
LEVO-T, propranolol, Drug Interactions,,,,,,,
LEVO-T, beta adrenergic antagonists, Drug Interactions,,,,,,,
LEVO-T, dexamethasone, Drug Interactions,,,,,,,
LEVO-T, anticoagulants, Drug Interactions,,,,,,,
LEVO-T, cumarin, Drug Interactions,,,,,,,
LEVO-T, antidepressants tricyclics, Drug Interactions,,,,,,,
LEVO-T, ssris, Drug Interactions,,,,,,,
LEVO-T, amitriptyline, Drug Interactions,,,,,,,
LEVO-T, maprotilin, Drug Interactions,,,,,,,
LEVO-T, selective serotonin reuptake inhibitors, Drug Interactions,,,,,,,
LEVO-T, sertraline, Drug Interactions,,,,,,,
LEVO-T, antidiabetic agents, Drug Interactions,,,,,,,
LEVO-T, biguanides, Drug Interactions,,,,,,,
LEVO-T, meglitinides, Drug Interactions,,,,,,,
LEVO-T, sulfonylureas, Drug Interactions,,,,,,,
LEVO-T, thiazolidinediones, Drug Interactions,,,,,,,
LEVO-T, insulin, Drug Interactions,,,,,,,
LEVO-T, cardiac glycosides, Drug Interactions,,,,,,,
LEVO-T, ketamine, Drug Interactions,,,,,,,
LEVO-T, methyl xanthine, Drug Interactions,,,,,,,
LEVO-T, methylxanthine, Drug Interactions,,,,,,,
LEVO-T, bronchodilators, Drug Interactions,,,,,,,
LEVO-T, theophylline, Drug Interactions,,,,,,,
LEVO-T, agent, Drug Interactions,,,,,,,
LEVO-T, sympathomimetics, Drug Interactions,,,,,,,
LEVO-T, chloral hydrate, Drug Interactions,,,,,,,
LEVO-T, diazepam, Drug Interactions,,,,,,,
LEVO-T, ethionamide, Drug Interactions,,,,,,,
LEVO-T, lovastatin, Drug Interactions,,,,,,,
LEVO-T, mercaptopurine, Drug Interactions,,,,,,,
LEVO-T, nitroprusside sodium, Drug Interactions,,,,,,,
LEVO-T, para aminosalicylate, Drug Interactions,,,,,,,
LEVO-T, resorcinol, Drug Interactions,,,,,,,
LEVO-T, thiazide diuretics, Drug Interactions,,,,,,,
LEXIVA, bepridil, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, hmg coa reductase inhibitor, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
LEXIVA, rosuvastatin, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
Dronabinol, cocaine, Drug Interactions,,,,,,,
Dronabinol, sympathomimetic agents, Drug Interactions,,,,,,,
Dronabinol, atropine, Drug Interactions,,,,,,,
Dronabinol, scopolamine, Drug Interactions,,,,,,,
Dronabinol, antihistamines, Drug Interactions,,,,,,,
Dronabinol, anticholinergic agents, Drug Interactions,,,,,,,
Dronabinol, amitriptyline, Drug Interactions,,,,,,,
Dronabinol, amoxapine, Drug Interactions,,,,,,,
Dronabinol, desipramine, Drug Interactions,,,,,,,
Dronabinol, tricyclic antidepressants, Drug Interactions,,,,,,,
Dronabinol, barbiturates, Drug Interactions,,,,,,,
Dronabinol, benzodiazepines, Drug Interactions,,,,,,,
Dronabinol, ethanol, Drug Interactions,,,,,,,
Dronabinol, lithium, Drug Interactions,,,,,,,
Dronabinol, opioids, Drug Interactions,,,,,,,
Dronabinol, buspirone, Drug Interactions,,,,,,,
Dronabinol, muscle relaxants, Drug Interactions,,,,,,,
Dronabinol, cns depressants, Drug Interactions,,,,,,,
Dronabinol, disulfiram, Drug Interactions,,,,,,,
Dronabinol, fluoxetine, Drug Interactions,,,,,,,
Dronabinol, antipyrine, Drug Interactions,,,,,,,
Dronabinol, theophylline, Drug Interactions,,,,,,,
Atripla, anti retroviral agents, DRUG INTERACTIONS,,,,,,,
Atripla, protease inhibitor, DRUG INTERACTIONS,,,,,,,
Atripla, atazanavir, DRUG INTERACTIONS,,,,,,,
Atripla, indinavir, DRUG INTERACTIONS,,,,,,,
Atripla, lopinavir ritonavir, DRUG INTERACTIONS,,,,,,,
Atripla, ritonavir, DRUG INTERACTIONS,,,,,,,
Atripla, saquinavir, DRUG INTERACTIONS,,,,,,,
Atripla, maraviroc, DRUG INTERACTIONS,,,,,,,
Atripla, nrti, DRUG INTERACTIONS,,,,,,,
Atripla, didanosine, DRUG INTERACTIONS,,,,,,,
Atripla, agent, DRUG INTERACTIONS,,,,,,,
Atripla, anticoagulant, DRUG INTERACTIONS,,,,,,,
Atripla, anti coagulant, DRUG INTERACTIONS,,,,,,,
Atripla, warfarin, DRUG INTERACTIONS,,,,,,,
Atripla, anticonvulsants, DRUG INTERACTIONS,,,,,,,
Atripla, carbamazepine, DRUG INTERACTIONS,,,,,,,
Atripla, carbamazepin, DRUG INTERACTIONS,,,,,,,
Atripla, antidepressants, DRUG INTERACTIONS,,,,,,,
Atripla, bupropion, DRUG INTERACTIONS,,,,,,,
Atripla, antifungals, DRUG INTERACTIONS,,,,,,,
Atripla, itraconazole, DRUG INTERACTIONS,,,,,,,
Atripla, anti infective, DRUG INTERACTIONS,,,,,,,
Atripla, antimycobacterial, DRUG INTERACTIONS,,,,,,,
Atripla, calcium channel blockers, DRUG INTERACTIONS,,,,,,,
Atripla, diltiazem, DRUG INTERACTIONS,,,,,,,
Atripla, hmg coa reductase inhibitors, DRUG INTERACTIONS,,,,,,,
Atripla, atorvastatin, DRUG INTERACTIONS,,,,,,,
Atripla, pravastatin, DRUG INTERACTIONS,,,,,,,
Atripla, simvastatin, DRUG INTERACTIONS,,,,,,,
Atripla, contraceptives, DRUG INTERACTIONS,,,,,,,
Atripla, tacrolimus, DRUG INTERACTIONS,,,,,,,
Atripla, narcotic analgesic, DRUG INTERACTIONS,,,,,,,
Atripla, methadone, DRUG INTERACTIONS,,,,,,,
REYATAZ, nevirapine, 7.3 Established and Other Potentially Significant Drug Interactions,,,,,,,
Aripiprazole, itraconazole, 7.1 Drugs Having Clinically Important Interactions with Aripiprazole Tablets,,,,,,,
Aripiprazole, quinidine, 7.1 Drugs Having Clinically Important Interactions with Aripiprazole Tablets,,,,,,,
Aripiprazole, fluoxetine, 7.1 Drugs Having Clinically Important Interactions with Aripiprazole Tablets,,,,,,,
Aripiprazole, paroxetine, 7.1 Drugs Having Clinically Important Interactions with Aripiprazole Tablets,,,,,,,
Aripiprazole, carbamazepine, 7.1 Drugs Having Clinically Important Interactions with Aripiprazole Tablets,,,,,,,
Aripiprazole, carbamazepin, 7.1 Drugs Having Clinically Important Interactions with Aripiprazole Tablets,,,,,,,
Aripiprazole, benzodiazepines, 7.1 Drugs Having Clinically Important Interactions with Aripiprazole Tablets,,,,,,,
Aripiprazole, lorazepam, 7.1 Drugs Having Clinically Important Interactions with Aripiprazole Tablets,,,,,,,
Warfarin Sodium\n, anticoagulants, DRUG INTERACTIONS,,,,,,,
Warfarin Sodium\n, antiplatelet agents, DRUG INTERACTIONS,,,,,,,
Warfarin Sodium\n, non steroidal anti inflammatory agents, DRUG INTERACTIONS,,,,,,,
Warfarin Sodium\n, serotonin reuptake inhibitors, DRUG INTERACTIONS,,,,,,,
POTIGA, aed, 7.1 Antiepileptic Drugs,,,,,,,
POTIGA, potiga, 7.1 Antiepileptic Drugs,,,,,,,
Levothyroxine Sodium, steroidal anti inflammatory drugs, Drug Interactions,,,,,,,
Levothyroxine Sodium, thiazolidinediones, Drug Interactions,,,,,,,
Caldolor, aspirin, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, beta blockers, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, ace inhibitors, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, angiotensin receptor blockers, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, diuretics, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, digoxin, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, lithium, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, methotrexate, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, nsaids, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, salicylates, 7 DRUG INTERACTIONS,,,,,,,
Caldolor, pemetrexed, 7 DRUG INTERACTIONS,,,,,,,
BASAGLAR, blood glucose, 7 DRUG INTERACTIONS,,,,,,,
simvastatin\n, agent, DRUG INTERACTIONS,,,,,,,
simvastatin\n, itraconazole, DRUG INTERACTIONS,,,,,,,
simvastatin\n, ketoconazole, DRUG INTERACTIONS,,,,,,,
simvastatin\n, posaconazole, DRUG INTERACTIONS,,,,,,,
simvastatin\n, voriconazole, DRUG INTERACTIONS,,,,,,,
simvastatin\n, hiv protease inhibitors, DRUG INTERACTIONS,,,,,,,
